date,age,income,loan_amount,credit_score,num_transactions,annual_spend,city,employment_type,loan_type,target
2020-08-04,53,82765.00772849788,250179.3495538243,789.3822026757098,30,836829.3161779568,Chennai,Salaried,Personal,163668.44749231893
2020-08-05,32,50238.57777183436,297046.1519634969,566.3854538193739,28,1141246.5517060047,Hyderabad,Unemployed,Personal,257842.16137079443
2020-08-06,39,62281.95436033463,140789.88614872668,737.1613361035414,43,1602072.2757879181,Bangalore,Unemployed,Personal,363958.5937854131
2020-08-07,66,76762.26760997939,212471.11167014902,478.9059271597071,28,1127861.3959671846,Mumbai,Student,Auto,256279.15235784982
2020-08-08,41,72869.30112245961,289760.87524834287,737.0859757022872,30,684874.585699978,Chennai,Student,Auto,218725.48965776214
2020-08-09,41,79525.74430472864,204092.2491549786,645.7946884107293,28,1150234.9436783886,Delhi,Unemployed,Personal,152945.2322674357
2020-08-10,54,66942.24924747678,288850.9989798158,718.0355654803275,35,859877.6657448241,Hyderabad,Self-Employed,Auto,260439.45917761762
2020-08-11,22,78697.37138260095,286370.76468633534,734.2233735431668,28,1290729.5859151636,Hyderabad,Salaried,Home,203090.71453669382
2020-08-12,23,53321.44663246083,289626.0970188872,720.7187958073574,34,1157758.9136901903,Hyderabad,Self-Employed,Education,258410.16142463236
2020-08-13,66,86054.89510414709,376611.92666486406,760.1941742720817,32,4668269.785603638,Mumbai,Unemployed,Education,252307.92816080232
2020-08-14,27,62836.90989983059,264459.7678857962,611.0711505700061,28,630559.4575408275,Mumbai,Unemployed,Home,139512.32753717052
2020-08-15,20,89505.18843123056,205188.00108013017,709.1265190125281,39,737047.9808823266,Hyderabad,Salaried,Personal,201218.82354427458
2020-08-16,55,77553.20229642648,405221.0792044073,588.7760748536871,27,1233338.8222770225,Chennai,Self-Employed,Auto,287259.62293462624
2020-08-17,51,77204.90476282337,344479.69246526615,626.8684695807516,27,704704.3970605285,Hyderabad,Student,Home,278839.56412132276
2020-08-18,23,,306204.26381669194,519.7811987383188,29,1244274.5409813803,Delhi,Student,Auto,255340.15284056688
2020-08-19,27,70829.84779451517,1413859.1254544915,657.9128851090911,30,898370.5536091345,Hyderabad,Unemployed,Personal,282165.9883192166
2020-08-20,33,52187.99645720874,300595.3338778947,680.0482308313498,33,1067735.5250186103,Chennai,Student,Personal,287588.8331216867
2020-08-21,46,44083.305325532114,357717.94172912283,,22,1378846.4155562897,Mumbai,Self-Employed,Auto,380400.11448890925
2020-08-22,20,42569.13402472083,317630.03890650347,553.8449344490707,24,1137821.1651817427,Hyderabad,Self-Employed,Home,280120.9675412373
2020-08-23,28,70123.75326682188,293145.405531081,643.3151114726638,33,617272.3263719718,Bangalore,Unemployed,Home,197579.65091402194
2020-08-24,54,73674.19128234364,202305.14743625885,775.781446504888,37,234131.08613616845,Bangalore,Salaried,Personal,190695.54532196207
2020-08-25,21,55988.4087282246,283401.63802787766,774.9555112692159,34,433075.9565725579,Delhi,Salaried,Education,139225.69376416778
2020-08-26,66,92770.98871138034,186944.9722874444,583.1872264783259,35,1136016.847734015,Delhi,Salaried,Education,260738.75539377946
2020-08-27,21,58513.96272263334,168910.71043763135,663.024694829095,27,1200176.8803090537,Bangalore,Unemployed,Education,154467.71266184325
2020-08-28,41,56173.114703034844,150079.88400849377,683.8558087479983,29,1657556.1852276013,Mumbai,Self-Employed,Auto,258482.58471473254
2020-08-29,45,47067.40014594756,298142.11616650585,672.4689200628613,35,959477.3368141076,Hyderabad,Salaried,Personal,299487.23175394774
2020-08-30,52,47938.8099986766,251383.48857137148,419.851603019003,37,1387662.4103208296,Bangalore,Student,Auto,249499.52144318944
2020-08-31,55,67745.64263577606,230318.1186803616,764.6475200217579,39,1035669.9469813078,Mumbai,Self-Employed,Home,203223.81757029562
2020-09-01,67,39603.27466556121,91281.83804389663,610.1648631763578,37,1851242.3453743216,Chennai,Self-Employed,Auto,301439.4232816877
2020-09-02,41,56807.26799998441,364880.6368608589,594.6691115046222,22,1620342.8412737062,Bangalore,Student,Education,373421.36832403904
2020-09-03,39,77911.14798445978,469432.61570630793,637.6589241337731,23,,Hyderabad,Unemployed,Auto,301279.9336892958
2020-09-04,43,63570.70786562141,252090.8815525018,652.5882250408157,21,1232784.610300466,Bangalore,Student,Home,372266.7425802432
2020-09-05,35,59333.74291706856,221086.83670046524,604.9086110275708,25,984178.4135789494,Hyderabad,Unemployed,Auto,139779.09190539175
2020-09-06,20,70090.0481247029,368389.8645408968,681.518672467675,31,1209754.6627739891,Hyderabad,Unemployed,Education,394578.9261103937
2020-09-07,63,70238.64616366949,235206.98408963767,505.14938421947375,32,691401.5831158916,Mumbai,Student,Education,285295.8147151153
2020-09-08,28,72549.06808969339,213738.5535564673,602.0950946862932,29,816566.7741036823,Mumbai,Unemployed,Auto,252695.60876147193
2020-09-09,26,56435.619129404855,225214.95161776384,728.9191987485005,26,1301337.736697119,Delhi,Self-Employed,Education,323917.29062726075
2020-09-10,50,57599.228297692134,428432.44867130666,663.979851346169,26,550167.8724423461,Mumbai,Student,Education,171618.64388172713
2020-09-11,43,,252557.11517734814,664.2688410811623,22,391253.41881491244,Delhi,Self-Employed,Education,185999.34247905386
2020-09-12,53,34589.701210695224,139862.4280017428,804.2425843570103,29,803638.1547784724,Hyderabad,Salaried,Education,156928.9980739646
2020-09-13,21,,303477.97573998396,688.9283200905417,27,785763.156394376,Bangalore,Student,Auto,225125.16107737715
2020-09-14,69,57175.27274911747,284225.5100323393,661.8889367480324,25,1327556.3705542076,Chennai,Unemployed,Education,294506.02544575895
2020-09-15,19,37486.573067171455,381581.89304296696,665.4507666190161,37,837952.9654639217,Hyderabad,Student,Auto,284750.82628856855
2020-09-16,25,60836.522034947986,293772.42043046304,745.6885529153244,29,1096344.8282053617,Chennai,Unemployed,Education,347506.8502291359
2020-09-17,24,118765.4300712768,273826.1542425477,,28,887253.3534001656,Bangalore,Self-Employed,Education,215332.21906048275
2020-09-18,53,15750.401351608365,292411.3130246166,755.1865493472588,29,1079806.2713896884,Bangalore,Student,Personal,185413.38364651462
2020-09-19,51,76931.64142542069,1118429.994827203,,33,813746.3819583887,Chennai,Self-Employed,Education,243830.38154835507
2020-09-20,57,26957.317731794523,450975.8057416403,650.8366203126101,29,1242287.619826948,Chennai,Salaried,Home,255717.56353468494
2020-09-21,36,37994.612753789246,378196.0754709543,692.2575249715856,25,5739555.665165233,Chennai,Unemployed,Auto,291046.9547837239
2020-09-22,46,40488.34105743697,292621.2002352065,578.9347558624479,37,1653897.8681632672,Bangalore,Salaried,Personal,317401.1543209753
2020-09-23,56,55063.24186600748,128688.74583081802,759.2026624157277,34,1502256.6884816522,Delhi,Salaried,Auto,211864.79433699275
2020-09-24,23,79782.31404275817,315398.0203501551,592.325869184461,34,651977.39383155,Mumbai,Self-Employed,Home,256040.63620545613
2020-09-25,27,,291999.4663899314,608.8430643019622,21,1291362.6767459025,Bangalore,Salaried,Auto,323424.65148356056
2020-09-26,58,63765.68331708106,391179.86055191694,622.9692273702009,27,1012257.4593614817,Mumbai,Student,Personal,392069.87773519265
2020-09-27,59,89495.02363307719,275684.7113883683,655.460915215935,27,593647.5726988178,Mumbai,Self-Employed,Auto,214334.03382898803
2020-09-28,22,90057.2740657407,473034.662252853,612.1528445561577,37,1148695.5524670966,Bangalore,Salaried,Education,213734.30370169051
2020-09-29,41,44512.6559289578,272451.41876404063,623.0002517626301,29,1311702.4743882036,Bangalore,Salaried,Education,242308.2293419698
2020-09-30,58,79045.4090178299,292649.86331393913,645.3246104449005,25,839493.1727267789,Chennai,Student,Auto,285535.8769568124
2020-10-01,39,64035.15617040098,363504.3561142117,651.9998361812255,20,386809.45542152843,Hyderabad,Student,Home,187594.1355279115
2020-10-02,43,88606.2142968745,394538.17928799277,725.6303439582197,39,1568145.3584976417,Chennai,Student,Auto,350715.2916753435
2020-10-03,68,57423.6243376682,299816.09975097195,678.8145110669734,27,596351.9364608503,Delhi,Self-Employed,Home,237844.01723077413
2020-10-04,54,45808.233113740425,198844.60429857322,561.3353280337964,23,504207.37811952207,Delhi,Student,Home,172554.1012192102
2020-10-05,62,57865.23956362606,275193.6278997366,660.5848430390919,32,904408.5797088607,Delhi,Unemployed,Auto,276114.537173079
2020-10-06,46,80639.44010325425,513234.90720983874,671.4584498551237,30,919086.8592541176,Delhi,Unemployed,Auto,329071.0081721451
2020-10-07,53,24003.815401272368,322786.5970708679,668.0237457798269,33,1029723.8155083531,Bangalore,Unemployed,Personal,290544.6269449327
2020-10-08,37,68262.6516144668,343047.54960951686,754.4737171862517,24,1300952.9476095114,Hyderabad,Student,Education,300176.4450541677
2020-10-09,35,53419.54621157635,398075.1619207933,672.772550374005,35,1078342.2780339925,Hyderabad,Self-Employed,Education,295517.6408041654
2020-10-10,57,31058.472949777373,303194.24973468226,519.5678747338645,32,1090829.808166525,Chennai,Unemployed,Home,147621.2359888325
2020-10-11,62,52821.444814724695,292949.06188925524,591.4255448652907,29,916179.076126782,Bangalore,Self-Employed,Personal,239870.19864436946
2020-10-12,58,69513.66839273575,475004.3219390835,672.3032682493342,28,1032753.4715537742,Mumbai,Salaried,Home,328174.9845910467
2020-10-13,32,42118.502721827404,298976.5698145986,802.1531116305378,34,1444105.469172883,Delhi,Unemployed,Auto,290361.64758363186
2020-10-14,32,328361.4471838265,990278.7697839728,555.0698058896728,28,516221.75981240766,Mumbai,Unemployed,Education,120601.84111293998
2020-10-15,41,72811.32452186382,388675.697834944,739.258069415492,30,1255020.8325705854,Delhi,Student,Auto,348496.79533426435
2020-10-16,46,242985.7799225135,354678.52615401376,685.8273815033788,34,1218125.4416389812,Mumbai,Self-Employed,Education,349238.6238403311
2020-10-17,34,41432.08040848417,,667.2161094876311,34,1191303.2456258298,Chennai,Unemployed,Home,268257.31279901817
2020-10-18,66,73645.23088922967,188350.15647919255,754.2344125687005,25,1376956.4298604256,Mumbai,Salaried,Personal,331902.92279095727
2020-10-19,64,84094.4471755885,433544.3852498496,600.2023091914912,34,1244680.5181907532,Chennai,Unemployed,Auto,292924.2458920808
2020-10-20,42,76349.55832696776,306830.77747508476,660.3350671230577,27,798200.5084644139,Bangalore,Student,Education,291804.84000527824
2020-10-21,33,266776.08762576047,443420.23283749877,849.8215073248041,37,1017021.1603376938,Mumbai,Self-Employed,Personal,357084.49968625314
2020-10-22,67,69284.79391692455,288534.7609909798,663.098685340846,31,964388.0438569877,Delhi,Unemployed,Personal,295643.037244805
2020-10-23,34,37895.06712768614,262784.8664508327,653.261406060997,31,1092853.271215081,Bangalore,Self-Employed,Personal,284697.00170528237
2020-10-24,64,74212.31364922342,162558.54069108443,614.8493444974,27,587493.137880761,Delhi,Salaried,Education,141356.6196911499
2020-10-25,64,56186.98069599665,273757.5873482301,570.8207222129655,29,912363.2253296761,Delhi,Salaried,Home,209482.55993933583
2020-10-26,38,20818.69208433979,261829.03869175055,547.5753893752105,31,1161076.881252053,Mumbai,Unemployed,Education,206172.03590770398
2020-10-27,61,,333568.52142596466,736.1105137699403,28,775098.8779228018,Hyderabad,Self-Employed,Education,254716.71309743213
2020-10-28,65,47529.097710612514,261598.3130614173,539.6469386724568,35,846513.9025562388,Mumbai,Student,Home,277521.2239687195
2020-10-29,44,35952.588110273195,468475.7841835923,827.873899200679,32,1186353.754256127,Chennai,Self-Employed,Auto,309247.6806725054
2020-10-30,22,73609.07354743971,329691.17771735066,670.9236861190137,33,871425.284060996,Delhi,Salaried,Home,249188.6406845137
2020-10-31,39,64228.79257834496,213213.06312966906,704.1522023750474,37,632299.1176495838,Bangalore,Student,Auto,112839.14399768144
2020-11-01,50,63843.77504153431,396513.7418936619,746.3638777297359,35,1073133.855867538,Hyderabad,Unemployed,Education,336764.7918491306
2020-11-02,57,73064.40734476787,427611.4636919147,617.9982740315783,35,841998.435220323,Bangalore,Salaried,Education,310578.89536668913
2020-11-03,19,74432.2794714142,495674.1074020893,,29,1061700.2976572325,Chennai,Salaried,Education,259876.60979384178
2020-11-04,52,103977.79666140254,224516.14591692766,773.5481495593817,27,1139329.0145629332,Mumbai,Unemployed,Home,266147.65518850577
2020-11-05,60,69387.33807873115,298271.86237820727,855.4362677807071,27,850015.0884573649,Mumbai,Unemployed,Auto,236932.39904713153
2020-11-06,36,30738.930943725678,439418.061327283,807.3887650627764,38,1107442.8479166944,Mumbai,Self-Employed,Home,227897.75130372192
2020-11-07,57,,187752.29788799572,652.3572767948663,25,1073422.6036849539,Delhi,Salaried,Education,174038.99011066882
2020-11-08,44,49307.679826177635,233379.07546579905,729.2689939635695,44,1034308.050894959,Delhi,Salaried,Home,277872.01354135235
2020-11-09,57,57129.980307204154,280527.0901847449,661.881543416532,21,1340592.902388521,Bangalore,Self-Employed,Education,320005.7980042856
2020-11-10,53,67741.94748070867,359107.4233994587,573.2201715632644,38,1080621.9626645155,Mumbai,Salaried,Education,200700.59762159627
2020-11-11,56,63271.41828309418,1044587.3710073517,762.9367264915555,42,523126.10816019046,Hyderabad,Unemployed,Home,191258.3762052174
2020-11-12,19,71821.52789222283,208235.3233438435,761.5043109495998,25,856668.6187447541,Delhi,Unemployed,Home,256486.057411336
2020-11-13,58,54417.13597260838,417886.3265318196,604.1641899750539,35,660176.145352993,Chennai,Self-Employed,Education,335483.40481348516
2020-11-14,35,55395.51633393,210426.7223199953,699.0706256663021,31,1511841.6932368015,Chennai,Self-Employed,Home,246220.60718311972
2020-11-15,63,55623.04645577993,256701.18222438454,523.7468574895636,29,961548.4901688895,Mumbai,Self-Employed,Home,230076.83517038717
2020-11-16,40,24831.38639559572,1029392.7856274804,609.6502865238137,27,962765.5756535066,Mumbai,Salaried,Personal,137479.6956485624
2020-11-17,43,67231.74457734518,331061.838923481,675.1359232013451,33,1026237.916343998,Chennai,Self-Employed,Auto,253328.61244583558
2020-11-18,28,17571.97556679955,425071.11474090273,661.4131106844685,25,,Chennai,Salaried,Personal,261611.97155607212
2020-11-19,65,84526.10029928561,364377.2838643492,,26,831689.4534690711,Delhi,Salaried,Home,264763.9531137527
2020-11-20,18,86967.6246703561,283971.048493736,715.0029783155148,21,741735.6969872216,Chennai,Self-Employed,Home,231033.25161617703
2020-11-21,53,49024.91659794058,100826.18761027508,769.1377649691747,35,1582696.264097042,Mumbai,Student,Auto,240203.4404354394
2020-11-22,67,63242.21335008706,158191.25939251287,618.2461134420795,29,,Delhi,Student,Education,265696.26914309314
2020-11-23,37,35984.75654952896,266094.44805506984,635.5440563828673,29,853821.893989198,Hyderabad,Salaried,Education,261984.0495827219
2020-11-24,48,63420.030296337645,312921.7244634958,691.1056716109754,29,936592.1201543033,Chennai,Student,Education,277893.1685752952
2020-11-25,25,94846.08616675308,417212.29285683646,635.3868337578035,29,1082019.1782598537,Hyderabad,Unemployed,Home,297169.4229895907
2020-11-26,57,57490.72358056293,237887.8580047447,601.5419853116458,34,1315735.0392940813,Mumbai,Student,Home,266856.1005744996
2020-11-27,41,77980.38243163095,314333.49812624877,489.60540281637464,21,905710.7017178582,Delhi,Self-Employed,Personal,148160.49865913595
2020-11-28,37,43504.90150560501,402001.10740344867,676.1217874075803,20,1591958.2051398505,Mumbai,Unemployed,Auto,247583.07981426548
2020-11-29,32,38227.85403570122,202855.04061683145,631.5578057419491,19,875411.9485989206,Mumbai,Self-Employed,Education,157340.70641095232
2020-11-30,47,69344.3948715454,,650.0078738607255,33,1119996.7410914316,Hyderabad,Salaried,Home,247145.1368464344
2020-12-01,37,,473767.09385354014,,32,1569028.1524305453,Bangalore,Self-Employed,Personal,377925.1981426096
2020-12-02,55,,66229.5142635775,613.2966843956151,26,4915860.87633323,Hyderabad,Unemployed,Education,159134.51387295066
2020-12-03,19,68340.25097371175,382740.0847166277,661.8226926078078,35,1609604.6827641134,Hyderabad,Self-Employed,Personal,316740.56669326854
2020-12-04,23,91476.70526978446,179725.40474699342,555.6341964875822,35,806649.8456261912,Mumbai,Salaried,Education,145143.54570759996
2020-12-05,59,59309.71319882498,370658.5014508247,820.3171408085312,25,697918.8429245313,Chennai,Salaried,Auto,292633.483276341
2020-12-06,35,58874.58432289812,234246.02090679243,633.8708252796054,30,926274.8846642858,Mumbai,Self-Employed,Education,232994.23527594339
2020-12-07,53,41251.25259143439,328035.66962721164,,25,1053450.5521620521,Mumbai,Salaried,Education,237847.99013890143
2020-12-08,31,34911.21099490813,230131.67663658134,,35,996159.0952753806,Mumbai,Salaried,Auto,187554.07869822436
